latitude,longitude,elevation,bio1,bio4,bio5,bio6,bio12,bio13,bio14,bio15,month,day_of_year,sin_month,cos_month
-28.919580,151.927800,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.916300,151.926000,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.919780,151.927600,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.918490,151.927300,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.918170,151.927800,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.919740,151.927300,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.917990,151.927100,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.917870,151.927000,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.919420,151.927900,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.918150,151.928100,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.918020,151.927900,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.915810,151.927800,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.917860,151.928000,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.916270,151.926000,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.917860,151.928000,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.918000,151.927900,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.919890,151.927300,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.919560,151.927300,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.917860,151.927300,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.917700,151.926700,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.917520,151.927800,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.915810,151.927800,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.916600,151.926100,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.917570,151.926900,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.917780,151.926300,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.918860,151.927800,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.918670,151.928100,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.917950,151.926500,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.918940,151.927100,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.918140,151.928100,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.917880,151.927400,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.918070,151.926200,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.916110,151.926100,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.919250,151.926800,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-28.919930,151.927500,,1.467971,46.933781,2.628900,0.207925,854.000000,111.000000,38.000000,36.104343,2.000000,32.000000,0.500000,0.866025
-34.054801,150.715568,,1.677190,41.508663,2.747875,0.474925,949.000000,113.000000,45.000000,28.566463,3.000000,74.000000,0.866025,0.500000
-30.293436,151.640253,,1.217127,49.137077,2.477350,-0.001725,873.000000,106.000000,48.000000,27.063889,3.000000,71.000000,0.866025,0.500000
-28.721900,151.872700,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.643700,151.936800,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.645960,151.937100,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.643990,151.938900,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-27.997820,152.104000,,1.721596,45.500633,2.868625,0.417125,745.000000,107.000000,28.000000,45.666595,3.000000,86.000000,0.866025,0.500000
-28.645220,151.939600,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.643980,151.935900,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.646470,151.937100,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.644140,151.938700,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.721880,151.872400,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.643780,151.935500,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.645690,151.937900,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.723250,151.872500,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.699450,151.926100,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.666380,151.885600,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,78.000000,0.866025,0.500000
-28.720730,151.876500,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.643380,151.938100,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.645070,151.937000,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.723010,151.872400,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.643700,151.936800,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.723380,151.873400,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.647090,151.936000,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.720770,151.876400,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.643510,151.939600,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.643980,151.939300,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.722750,151.872700,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.723620,151.875100,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.646340,151.936200,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.646060,151.937600,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.721830,151.872700,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.646490,151.938800,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.721900,151.872800,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.715480,151.911500,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.643710,151.935400,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.715650,151.913000,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.809870,151.822400,,1.586995,48.513100,2.806175,0.253300,771.000000,104.000000,35.000000,35.542370,3.000000,88.000000,0.866025,0.500000
-28.673640,151.884000,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.645890,151.938100,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.645850,151.938100,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.643810,151.938000,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.643820,151.939100,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.643810,151.939400,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.645060,151.939500,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.720760,151.876600,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.643770,151.939100,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.643300,151.938100,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.807830,151.835800,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,88.000000,0.866025,0.500000
-28.680920,151.907000,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.645310,151.938700,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.645860,151.938100,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.807260,151.834200,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,88.000000,0.866025,0.500000
-28.643540,151.938200,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.646160,151.935500,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.646920,151.935100,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.643660,151.939500,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.644980,151.936500,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.813380,151.816200,,1.586995,48.513100,2.806175,0.253300,771.000000,104.000000,35.000000,35.542370,3.000000,88.000000,0.866025,0.500000
-28.646020,151.937000,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.643810,151.939200,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.645690,151.938100,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.721940,151.872300,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.643830,151.939400,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.643530,151.936600,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.722850,151.872900,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.644330,151.939400,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.723350,151.873300,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.722320,151.872800,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.721860,151.872900,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.721810,151.873100,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.813240,151.816300,,1.586995,48.513100,2.806175,0.253300,771.000000,104.000000,35.000000,35.542370,3.000000,88.000000,0.866025,0.500000
-28.646020,151.937000,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.645750,151.938000,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.717040,151.875700,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.720760,151.876600,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.646230,151.935200,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.807820,151.835800,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,88.000000,0.866025,0.500000
-28.721310,151.876900,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.721880,151.872500,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.646040,151.937100,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.722280,151.872800,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.722770,151.872500,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.720690,151.876500,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.645110,151.939200,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.719070,151.876300,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.680320,151.902800,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.708680,151.915100,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.646240,151.935300,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.723300,151.872900,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.645620,151.937300,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.680920,151.908000,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.807560,151.828200,,1.586995,48.513100,2.806175,0.253300,771.000000,104.000000,35.000000,35.542370,3.000000,88.000000,0.866025,0.500000
-28.643340,151.936200,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.643750,151.939100,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.666350,151.886600,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,78.000000,0.866025,0.500000
-28.720790,151.876500,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.645980,151.937100,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.643770,151.939000,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.644150,151.937900,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.643560,151.938800,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.715150,151.909000,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.646140,151.937600,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.808030,151.827500,,1.586995,48.513100,2.806175,0.253300,771.000000,104.000000,35.000000,35.542370,3.000000,88.000000,0.866025,0.500000
-28.645180,151.938500,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.644600,151.938600,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.643500,151.937800,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.666320,151.886200,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,78.000000,0.866025,0.500000
-28.645280,151.938500,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.641940,151.938600,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.722680,151.872900,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.644180,151.939300,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.723100,151.871500,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.644330,151.938400,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.643720,151.939400,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.646710,151.936900,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.644390,151.939300,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.646060,151.937500,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.722850,151.872900,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.646970,151.936200,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.645620,151.937300,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.645730,151.938000,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.643510,151.936600,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.722740,151.873000,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.643270,151.938000,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.680890,151.906400,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.645050,151.939600,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.643580,151.938900,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.643580,151.938800,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.643960,151.938900,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.680490,151.904200,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.724910,151.863500,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.723430,151.873900,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.645070,151.939400,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.645630,151.937400,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.678550,151.865600,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.644020,151.935700,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.644000,151.939000,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.646380,151.936500,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.643210,151.935400,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.680780,151.905300,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.722280,151.872800,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.643400,151.937600,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.644600,151.938800,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.722850,151.867900,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.643280,151.938100,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.645660,151.937300,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.722890,151.869600,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.721870,151.872300,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.646530,151.935200,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.722280,151.872800,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.643670,151.938800,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.644570,151.938000,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.733310,151.872300,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.698530,151.926200,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.721850,151.873000,,1.487528,47.258926,2.655575,0.207825,819.000000,108.000000,37.000000,36.350304,3.000000,78.000000,0.866025,0.500000
-28.645660,151.937100,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
-28.645630,151.937000,,1.493047,47.502083,2.669775,0.193350,811.000000,106.000000,37.000000,35.062664,3.000000,61.000000,0.866025,0.500000
